Identifier,Evaluation,True,2-Norm for Adv.-Image
DIFGSM,3400,True,0.0
DIFGSM,41179,False,0.0
DIFGSM,30687,True,0.0
DIFGSM,10192,False,3.9269721508026123
DIFGSM,11191,False,6.2774481773376465
DIFGSM,32801,False,0.0
DIFGSM,40038,False,0.0
DIFGSM,30476,True,9.422099113464355
DIFGSM,20133,True,0.0
DIFGSM,45907,True,4.442237377166748
DIFGSM,31719,False,0.0
DIFGSM,24382,False,2.954857110977173
DIFGSM,8940,False,5.5678510665893555
DIFGSM,9288,True,3.040911912918091
DIFGSM,47621,False,0.0
DIFGSM,6153,False,0.0
DIFGSM,3345,False,3.041407823562622
DIFGSM,36604,True,0.0
DIFGSM,3221,False,0.0
DIFGSM,30933,True,0.0
DIFGSM,35195,True,10.245054244995117
DIFGSM,25317,True,0.0
DIFGSM,31290,True,9.268287658691406
DIFGSM,23710,False,4.369070053100586
DIFGSM,37396,False,0.0
DIFGSM,24443,False,8.22365951538086
DIFGSM,5167,False,3.6156136989593506
DIFGSM,1866,True,10.001023292541504
DIFGSM,9661,False,0.0
DIFGSM,38574,True,0.0
DIFGSM,38296,True,0.0
DIFGSM,20817,False,0.0
DIFGSM,42086,True,0.0
DIFGSM,39734,True,0.0
DIFGSM,44349,False,0.0
DIFGSM,26810,True,0.0
DIFGSM,47525,False,0.0
DIFGSM,40394,True,9.456327438354492
DIFGSM,16688,False,0.0
DIFGSM,47561,False,8.925251007080078
DIFGSM,45418,True,8.996430397033691
DIFGSM,10705,True,9.566214561462402
DIFGSM,2042,True,0.0
DIFGSM,613,True,9.432555198669434
DIFGSM,47436,False,2.939438581466675
DIFGSM,6122,True,0.0
DIFGSM,39584,False,0.0
DIFGSM,21553,True,9.278976440429688
DIFGSM,11203,False,0.0
DIFGSM,12521,True,0.0
DIFGSM,42430,False,3.920234441757202
DIFGSM,24959,True,0.0
DIFGSM,30927,True,0.0
DIFGSM,17820,True,0.0
DIFGSM,26873,False,4.484705924987793
DIFGSM,43229,True,0.0
DIFGSM,23127,True,0.0
DIFGSM,7555,False,5.988164901733398
DIFGSM,17260,True,0.0
