Identifier,Evaluation,True,2-Norm for Adv.-Image
AutoAttack,1796,True,0.0
AutoAttack,19936,False,0.0
AutoAttack,31658,True,0.0
AutoAttack,11746,False,0.0
AutoAttack,35086,True,0.0
DIFGSM,3400,True,0.0
DIFGSM,41179,True,0.0
DIFGSM,30687,True,0.0
DIFGSM,10192,True,9.023982048034668
DIFGSM,11191,True,0.0
DIFGSM,32801,True,10.003747940063477
DIFGSM,40038,True,9.53827953338623
DIFGSM,30476,True,0.0
DIFGSM,20133,True,0.0
DIFGSM,45907,True,9.814644813537598
DIFGSM,31719,True,10.000934600830078
DIFGSM,24382,True,9.58061695098877
DIFGSM,8940,True,9.889167785644531
DIFGSM,9288,True,0.0
DIFGSM,47621,True,9.868245124816895
DIFGSM,6153,True,10.289421081542969
DIFGSM,3345,True,10.379467010498047
DIFGSM,36604,True,0.0
DIFGSM,3221,True,0.0
DIFGSM,30933,True,0.0
DIFGSM,35195,True,10.233461380004883
DIFGSM,25317,True,0.0
DIFGSM,31290,True,10.028077125549316
DIFGSM,23710,True,9.71328067779541
DIFGSM,37396,True,0.0
DIFGSM,24443,True,10.080281257629395
DIFGSM,5167,True,10.112279891967773
DIFGSM,1866,True,10.535929679870605
DIFGSM,9661,True,0.0
DIFGSM,38574,True,0.0
DIFGSM,38296,True,0.0
DIFGSM,20817,True,9.731773376464844
DIFGSM,42086,True,0.0
DIFGSM,39734,True,0.0
DIFGSM,44349,True,10.18402099609375
DIFGSM,26810,True,0.0
DIFGSM,47525,True,0.0
DIFGSM,40394,True,0.0
DIFGSM,16688,True,9.263020515441895
DIFGSM,47561,True,9.54745864868164
DIFGSM,45418,True,10.33121395111084
DIFGSM,10705,True,10.482906341552734
DIFGSM,2042,True,0.0
DIFGSM,613,True,10.314177513122559
DIFGSM,47436,True,9.776263236999512
DIFGSM,6122,True,0.0
DIFGSM,39584,True,9.803850173950195
DIFGSM,21553,True,9.713891983032227
DIFGSM,11203,True,9.582117080688477
DIFGSM,12521,True,9.958796501159668
DIFGSM,42430,True,9.14999771118164
DIFGSM,24959,True,0.0
DIFGSM,30927,True,0.0
DIFGSM,17820,True,0.0
DIFGSM,26873,True,9.755386352539062
DIFGSM,43229,True,0.0
DIFGSM,23127,True,0.0
DIFGSM,7555,True,9.745501518249512
DIFGSM,17260,True,0.0
DIFGSM,39819,True,0.0
DIFGSM,11980,True,0.0
DIFGSM,4371,True,9.913666725158691
DIFGSM,44946,True,0.0
DIFGSM,12178,True,9.694786071777344
DIFGSM,34773,True,0.0
DIFGSM,16110,True,10.495034217834473
DIFGSM,32197,True,0.0
DIFGSM,7686,True,9.979260444641113
DIFGSM,20251,True,10.087573051452637
DIFGSM,33139,True,10.202597618103027
DIFGSM,23177,True,9.829061508178711
DIFGSM,33688,True,0.0
DIFGSM,31189,True,0.0
DIFGSM,20112,True,9.909686088562012
DIFGSM,14993,True,10.124834060668945
DIFGSM,29840,True,0.0
DIFGSM,34496,True,0.0
DIFGSM,3740,True,9.82813549041748
DIFGSM,37680,True,0.0
DIFGSM,20320,True,0.0
DIFGSM,1533,True,9.240541458129883
DIFGSM,42937,True,9.741579055786133
DIFGSM,24002,True,10.008800506591797
DIFGSM,17196,True,0.0
DIFGSM,32789,True,9.892424583435059
DIFGSM,34487,True,0.0
DIFGSM,46554,True,9.858320236206055
DIFGSM,37772,True,10.253594398498535
DIFGSM,44443,True,0.0
DIFGSM,11251,True,0.0
DIFGSM,19067,True,0.0
DIFGSM,35480,True,0.0
DIFGSM,21324,True,9.039121627807617
DIFGSM,15764,True,0.0
DIFGSM,48167,True,9.903379440307617
DIFGSM,1796,True,0.0
DIFGSM,19936,True,10.066433906555176
DIFGSM,31658,True,0.0
DIFGSM,11746,True,10.136631965637207
DIFGSM,35086,True,0.0
MIFGSM,3400,True,0.0
MIFGSM,41179,True,0.0
MIFGSM,30687,True,0.0
MIFGSM,10192,True,9.528534889221191
MIFGSM,11191,True,0.0
MIFGSM,32801,True,10.570816040039062
MIFGSM,40038,True,10.492288589477539
MIFGSM,30476,True,0.0
MIFGSM,20133,True,0.0
MIFGSM,45907,True,10.435253143310547
MIFGSM,31719,True,10.766735076904297
MIFGSM,24382,True,10.335907936096191
MIFGSM,8940,True,10.500337600708008
MIFGSM,9288,True,0.0
MIFGSM,47621,True,10.607625961303711
MIFGSM,6153,True,10.796490669250488
MIFGSM,3345,True,10.948399543762207
MIFGSM,36604,True,0.0
MIFGSM,3221,True,0.0
MIFGSM,30933,True,0.0
MIFGSM,35195,True,10.905851364135742
MIFGSM,25317,True,0.0
MIFGSM,31290,True,10.68506908416748
MIFGSM,23710,True,10.588189125061035
MIFGSM,37396,True,0.0
MIFGSM,24443,True,10.504586219787598
MIFGSM,5167,True,10.602106094360352
MIFGSM,1866,True,10.85104751586914
MIFGSM,9661,True,0.0
MIFGSM,38574,True,0.0
MIFGSM,38296,True,0.0
MIFGSM,20817,True,10.450457572937012
MIFGSM,42086,True,0.0
MIFGSM,39734,True,0.0
MIFGSM,44349,True,11.013381004333496
MIFGSM,26810,True,0.0
MIFGSM,47525,True,0.0
MIFGSM,40394,True,0.0
MIFGSM,16688,True,9.98026180267334
MIFGSM,47561,True,9.839388847351074
MIFGSM,45418,True,10.467143058776855
MIFGSM,10705,True,10.805411338806152
MIFGSM,2042,True,0.0
MIFGSM,613,True,10.579452514648438
MIFGSM,47436,True,10.470802307128906
MIFGSM,6122,True,0.0
MIFGSM,39584,True,10.227429389953613
MIFGSM,21553,True,10.224782943725586
MIFGSM,11203,True,10.310798645019531
MIFGSM,12521,True,10.655417442321777
MIFGSM,42430,True,9.923784255981445
MIFGSM,24959,True,0.0
MIFGSM,30927,True,0.0
MIFGSM,17820,True,0.0
MIFGSM,26873,True,10.720513343811035
MIFGSM,43229,True,0.0
MIFGSM,23127,True,0.0
MIFGSM,7555,True,10.322554588317871
MIFGSM,17260,True,0.0
MIFGSM,39819,True,0.0
MIFGSM,11980,True,0.0
MIFGSM,4371,True,10.47917366027832
MIFGSM,44946,True,0.0
MIFGSM,12178,True,10.565109252929688
MIFGSM,34773,True,0.0
MIFGSM,16110,True,10.78769302368164
MIFGSM,32197,True,0.0
MIFGSM,7686,True,10.471721649169922
MIFGSM,20251,True,10.558454513549805
MIFGSM,33139,True,10.438453674316406
MIFGSM,23177,True,10.565378189086914
MIFGSM,33688,True,0.0
MIFGSM,31189,True,0.0
MIFGSM,20112,True,10.491947174072266
MIFGSM,14993,True,10.581422805786133
MIFGSM,29840,True,0.0
MIFGSM,34496,True,0.0
MIFGSM,3740,True,10.872519493103027
MIFGSM,37680,True,0.0
MIFGSM,20320,True,0.0
MIFGSM,1533,True,10.131131172180176
MIFGSM,42937,True,10.277520179748535
MIFGSM,24002,True,10.61446475982666
MIFGSM,17196,True,0.0
MIFGSM,32789,True,10.629499435424805
MIFGSM,34487,True,0.0
MIFGSM,46554,True,10.151773452758789
MIFGSM,37772,True,10.808895111083984
MIFGSM,44443,True,0.0
MIFGSM,11251,True,0.0
MIFGSM,19067,True,0.0
MIFGSM,35480,True,0.0
