Identifier,Evaluation,True,2-Norm for Adv.-Image,Class
OnePixel,8653,False,0.838425874710083,5
OnePixel,9960,False,0.8357924818992615,4
OnePixel,1391,False,0.5439831018447876,4
OnePixel,1057,False,0.7964087128639221,4
OnePixel,5033,False,0.4848923981189728,0
OnePixel,6791,False,0.7794681191444397,7
OnePixel,1978,False,0.8415459394454956,4
OnePixel,1262,False,0.770376443862915,2
OnePixel,366,False,0.49466297030448914,6
OnePixel,8677,False,0.7682392597198486,6
OnePixel,7028,False,0.5376465916633606,7
OnePixel,8117,False,0.8593255877494812,0
OnePixel,1829,False,0.8926453590393066,1
OnePixel,8683,False,0.565970778465271,2
OnePixel,1164,False,0.7781982421875,7
OnePixel,7580,False,0.61503005027771,9
OnePixel,3536,False,0.9082865118980408,0
OnePixel,2358,False,0.354780375957489,1
OnePixel,2525,False,0.4549013376235962,5
OnePixel,2012,False,0.96920245885849,4
OnePixel,9163,False,0.6252293586730957,3
OnePixel,1573,False,0.6924788355827332,8
OnePixel,9498,False,0.9636799693107605,0
OnePixel,8904,False,0.5130559802055359,7
OnePixel,5416,False,0.5401268005371094,1
OnePixel,7445,False,0.7191972732543945,7
OnePixel,3519,False,0.6727383136749268,8
OnePixel,9952,False,0.8148579597473145,0
OnePixel,9139,False,0.9441271424293518,8
OnePixel,2056,False,0.6604633927345276,8
OnePixel,7079,False,0.8491350412368774,7
OnePixel,8153,False,0.8843736052513123,2
OnePixel,8488,False,0.8962481617927551,1
OnePixel,5810,False,0.8843042254447937,6
OnePixel,3412,False,0.48689526319503784,0
OnePixel,6439,False,0.8257104754447937,2
OnePixel,9638,False,0.898518443107605,9
OnePixel,9229,False,0.7324788570404053,3
OnePixel,2354,False,0.42092862725257874,2
OnePixel,9413,False,0.5560627579689026,7
OnePixel,371,False,0.7172572016716003,2
OnePixel,3019,False,0.9005862474441528,1
OnePixel,8228,False,0.5261456370353699,0
OnePixel,8901,False,0.38009321689605713,6
OnePixel,9733,False,0.7620316743850708,9
OnePixel,3549,False,0.9947769641876221,3
OnePixel,8883,False,0.6865613460540771,7
OnePixel,1681,False,0.6024555563926697,3
OnePixel,777,False,0.8520349264144897,1
OnePixel,8217,False,0.8501999378204346,8
OnePixel,8816,False,0.39383381605148315,8
OnePixel,4832,False,0.9185822606086731,6
OnePixel,8456,False,0.6015657186508179,8
OnePixel,8911,False,0.776137113571167,7
OnePixel,9615,False,0.7988702654838562,4
OnePixel,6362,False,0.6014148592948914,4
OnePixel,3252,False,0.9794506430625916,6
OnePixel,7524,False,0.5575690865516663,8
OnePixel,1692,False,0.7803279161453247,0
OnePixel,424,False,0.6513943076133728,0
OnePixel,2009,False,0.2043868899345398,9
OnePixel,425,False,0.6671844720840454,4
OnePixel,332,False,0.7053161859512329,1
OnePixel,5090,False,0.600515604019165,1
OnePixel,5952,False,0.7887365818023682,0
OnePixel,5162,False,0.8456878662109375,7
OnePixel,5307,False,0.867928683757782,0
OnePixel,9577,False,0.753641664981842,2
OnePixel,6555,False,0.8239181637763977,8
OnePixel,8262,False,0.3072378635406494,2
OnePixel,24,False,0.4825986623764038,4
OnePixel,9531,False,0.8921177387237549,6
OnePixel,8340,False,0.9373762011528015,1
OnePixel,2475,False,0.8048920631408691,2
OnePixel,2351,False,0.4135883152484894,3
OnePixel,1622,False,0.9453988671302795,9
OnePixel,1462,False,0.3806164860725403,2
OnePixel,1470,False,0.40539541840553284,8
OnePixel,2,False,0.6239048838615417,1
OnePixel,1053,False,0.8256571292877197,2
OnePixel,3331,False,0.6071274280548096,6
OnePixel,4061,False,0.5186982154846191,7
OnePixel,3113,False,0.9450452327728271,5
OnePixel,5469,False,0.9588311314582825,6
OnePixel,1867,False,0.6469460129737854,1
OnePixel,6026,False,0.7901169061660767,7
OnePixel,5492,False,0.7212828397750854,3
OnePixel,4782,False,0.8277387619018555,3
OnePixel,1693,False,0.7457846403121948,5
